215523,69,72,72,803,801,,,215523,75,0,69,72,72,75.28125,75.09375
218593,46,70,73,802,243,,,,,3070,46,70,73,75.1875,22.78125
218603,49,70,73,803,244,,,,,3080,49,70,73,75.28125,22.875
218612,49,70,73,802,245,,,,,3089,49,70,73,75.1875,22.96875
218623,53,70,73,802,245,,,,,3100,53,70,73,75.1875,22.96875
218632,53,70,73,803,246,,,,,3109,53,70,73,75.28125,23.0625
218643,54,70,73,802,247,,,,,3120,54,70,73,75.1875,23.15625
218653,54,70,73,803,246,,,,,3130,54,70,73,75.28125,23.0625
218663,54,70,73,803,248,,,,,3140,54,70,73,75.28125,23.25
218673,54,70,73,803,247,,,,,3150,54,70,73,75.28125,23.15625
218683,54,70,73,803,248,,,,,3160,54,70,73,75.28125,23.25
218693,52,70,73,802,248,,,,,3170,52,70,73,75.1875,23.25
218702,52,70,73,803,248,,,,,3179,52,70,73,75.28125,23.25
218713,49,70,73,802,250,,,,,3190,49,70,73,75.1875,23.4375
218723,47,70,73,803,252,,,,,3200,47,70,73,75.28125,23.625
218743,41,70,73,803,262,,,,,3220,41,70,73,75.28125,24.5625
218752,41,70,73,803,271,,,,,3229,41,70,73,75.28125,25.40625
218763,35,70,73,803,284,,,,,3240,35,70,73,75.28125,26.625
218772,35,70,73,803,291,,,,,3249,35,70,73,75.28125,27.28125
218783,28,70,73,803,298,,,,,3260,28,70,73,75.28125,27.9375
218793,26,70,73,803,298,,,,,3270,26,70,73,75.28125,27.9375
218803,22,70,73,803,297,,,,,3280,22,70,73,75.28125,27.84375
218813,19,70,73,803,299,,,,,3290,19,70,73,75.28125,28.03125
218823,17,70,73,803,298,,,,,3300,17,70,73,75.28125,27.9375
218833,14,70,73,802,299,,,,,3310,14,70,73,75.1875,28.03125
218843,12,70,73,803,299,,,,,3320,12,70,73,75.28125,28.03125
218853,11,70,73,802,300,,,,,3330,11,70,73,75.1875,28.125
218863,9,70,73,803,300,,,,,3340,9,70,73,75.28125,28.125
218873,9,70,73,803,300,,,,,3350,9,70,73,75.28125,28.125
218883,9,70,73,803,301,,,,,3360,9,70,73,75.28125,28.21875
218892,9,70,73,803,301,,,,,3369,9,70,73,75.28125,28.21875
218903,9,70,73,803,302,,,,,3380,9,70,73,75.28125,28.3125
218913,11,70,73,802,302,,,,,3390,11,70,73,75.1875,28.3125
218923,13,70,73,803,303,,,,,3400,13,70,73,75.28125,28.40625
218933,16,70,73,803,303,,,,,3410,16,70,73,75.28125,28.40625
218942,16,70,73,802,304,,,,,3419,16,70,73,75.1875,28.5
218953,23,70,73,803,303,,,,,3430,23,70,73,75.28125,28.40625
218963,28,70,73,803,305,,,,,3440,28,70,73,75.28125,28.59375
218972,28,70,73,803,306,,,,,3449,28,70,73,75.28125,28.6875
218983,39,70,73,803,307,,,,,3460,39,70,73,75.28125,28.78125
218993,43,70,73,803,307,,,,,3470,43,70,73,75.28125,28.78125
219003,46,70,73,802,308,,,,,3480,46,70,73,75.1875,28.875
219013,49,70,73,803,308,,,,,3490,49,70,73,75.28125,28.875
219022,49,70,73,802,309,,,,,3499,49,70,73,75.1875,28.96875
219033,54,70,73,802,308,,,,,3510,54,70,73,75.1875,28.875
219043,54,70,73,803,310,,,,,3520,54,70,73,75.28125,29.0625
219053,56,70,73,803,310,,,,,3530,56,70,73,75.28125,29.0625
219062,56,70,73,803,311,,,,,3539,56,70,73,75.28125,29.15625
219073,56,70,73,803,310,,,,,3550,56,70,73,75.28125,29.0625
219083,56,70,73,803,311,,,,,3560,56,70,73,75.28125,29.15625
219093,55,70,73,803,311,,,,,3570,55,70,73,75.28125,29.15625
219102,55,70,73,803,311,,,,,3579,55,70,73,75.28125,29.15625
219113,53,70,73,803,310,,,,,3590,53,70,73,75.28125,29.0625
219123,51,70,73,802,311,,,,,3600,51,70,73,75.1875,29.15625
219143,47,70,73,802,313,,,,,3620,47,70,73,75.1875,29.34375
219152,47,70,73,803,312,,,,,3629,47,70,73,75.28125,29.25
219163,41,70,73,803,313,,,,,3640,41,70,73,75.28125,29.34375
219172,41,70,73,803,313,,,,,3649,41,70,73,75.28125,29.34375
219183,34,70,73,802,314,,,,,3660,34,70,73,75.1875,29.4375
219193,31,70,73,803,313,,,,,3670,31,70,73,75.28125,29.34375
219203,28,70,73,802,313,,,,,3680,28,70,73,75.1875,29.34375
219213,25,70,73,803,314,,,,,3690,25,70,73,75.28125,29.4375
219223,22,70,73,803,315,,,,,3700,22,70,73,75.28125,29.53125
219233,21,70,73,802,315,,,,,3710,21,70,73,75.1875,29.53125
219243,18,70,73,803,314,,,,,3720,18,70,73,75.28125,29.4375
219253,17,70,73,803,315,,,,,3730,17,70,73,75.28125,29.53125
219263,14,70,73,802,315,,,,,3740,14,70,73,75.1875,29.53125
219273,12,70,73,803,315,,,,,3750,12,70,73,75.28125,29.53125
219283,10,70,73,803,316,,,,,3760,10,70,73,75.28125,29.625
219293,9,70,73,803,317,,,,,3770,9,70,73,75.28125,29.71875
219303,7,70,73,802,317,,,,,3780,7,70,73,75.1875,29.71875
219312,7,70,73,802,317,,,,,3789,7,70,73,75.1875,29.71875
219323,5,70,73,803,319,,,,,3800,5,70,73,75.28125,29.90625
219333,5,70,73,802,318,,,,,3810,5,70,73,75.1875,29.8125
219343,5,70,73,803,318,,,,,3820,5,70,73,75.28125,29.8125
219353,5,70,73,803,318,,,,,3830,5,70,73,75.28125,29.8125
219363,5,70,73,802,318,,,,,3840,5,70,73,75.1875,29.8125
219373,5,70,73,803,319,,,,,3850,5,70,73,75.28125,29.90625
219383,6,70,73,803,319,,,,,3860,6,70,73,75.28125,29.90625
219392,6,70,73,803,320,,,,,3869,6,70,73,75.28125,30
219403,9,70,73,803,320,,,,,3880,9,70,73,75.28125,30
219413,12,70,73,802,322,,,,,3890,12,70,73,75.1875,30.1875
219423,15,70,73,802,322,,,,,3900,15,70,73,75.1875,30.1875
219432,15,70,73,803,325,,,,,3909,15,70,73,75.28125,30.46875
219453,28,70,73,803,329,,,,,3930,28,70,73,75.28125,30.84375
219462,28,70,73,803,336,,,,,3939,28,70,73,75.28125,31.5
219473,36,70,73,802,343,,,,,3950,36,70,73,75.1875,32.15625
219482,36,70,73,802,350,,,,,3959,36,70,73,75.1875,32.8125
219493,41,70,73,803,357,,,,,3970,41,70,73,75.28125,33.46875
219503,44,70,73,802,361,,,,,3980,44,70,73,75.1875,33.84375
219513,45,70,73,803,366,,,,,3990,45,70,73,75.28125,34.3125
219523,46,70,73,802,367,,,,,4000,46,70,73,75.1875,34.40625
219533,47,70,73,803,370,,,,,4010,47,70,73,75.28125,34.6875
219543,46,70,73,803,370,,,,,4020,46,70,73,75.28125,34.6875
219553,47,70,73,802,370,,,,,4030,47,70,73,75.1875,34.6875
219563,46,70,73,803,371,,,,,4040,46,70,73,75.28125,34.78125
219573,45,70,73,802,371,,,,,4050,45,70,73,75.1875,34.78125
219583,44,70,73,803,371,,,,,4060,44,70,73,75.28125,34.78125
219603,40,70,73,803,373,,,,,4080,40,70,73,75.28125,34.96875
219613,38,70,73,802,373,,,,,4090,38,70,73,75.1875,34.96875
219623,36,70,73,803,375,,,,,4100,36,70,73,75.28125,35.15625
219633,33,70,73,803,376,,,,,4110,33,70,73,75.28125,35.25
219642,33,70,73,803,377,,,,,4119,33,70,73,75.28125,35.34375
219653,27,70,73,803,377,,,,,4130,27,70,73,75.28125,35.34375
219663,25,70,73,803,378,,,,,4140,25,70,73,75.28125,35.4375
219673,22,70,73,802,379,,,,,4150,22,70,73,75.1875,35.53125
219682,22,70,73,802,380,,,,,4159,22,70,73,75.1875,35.625
219693,17,70,73,803,381,,,,,4170,17,70,73,75.28125,35.71875
219703,14,70,73,803,383,,,,,4180,14,70,73,75.28125,35.90625
219713,12,70,73,802,383,,,,,4190,12,70,73,75.1875,35.90625
219722,12,70,73,802,385,,,,,4199,12,70,73,75.1875,36.09375
219733,7,70,73,803,387,,,,,4210,7,70,73,75.28125,36.28125
219743,4,70,73,802,390,,,,,4220,4,70,73,75.1875,36.5625
219753,3,70,73,803,391,,,,,4230,3,70,73,75.28125,36.65625
219762,3,70,73,803,393,,,,,4239,3,70,73,75.28125,36.84375
219773,0,70,73,802,395,,,,,4250,0,70,73,75.1875,37.03125
219783,0,70,73,802,396,,,,,4260,0,70,73,75.1875,37.125
219793,0,70,73,803,400,,,,,4270,0,70,73,75.28125,37.5
219802,0,70,73,803,401,,,,,4279,0,70,73,75.28125,37.59375
219813,0,70,73,803,402,,,,,4290,0,70,73,75.28125,37.6875
219823,0,70,73,803,402,,,,,4300,0,70,73,75.28125,37.6875
219833,0,70,73,802,401,,,,,4310,0,70,73,75.1875,37.59375
219843,0,70,73,803,402,,,,,4320,0,70,73,75.28125,37.6875
219853,0,70,73,803,404,,,,,4330,0,70,73,75.28125,37.875
219863,2,70,73,803,405,,,,,4340,2,70,73,75.28125,37.96875
219873,4,70,73,803,406,,,,,4350,4,70,73,75.28125,38.0625
219883,7,70,73,803,407,,,,,4360,7,70,73,75.28125,38.15625
219893,11,70,73,803,407,,,,,4370,11,70,73,75.28125,38.15625
219903,14,70,73,802,409,,,,,4380,14,70,73,75.1875,38.34375
219913,18,70,73,803,410,,,,,4390,18,70,73,75.28125,38.4375
219923,22,70,73,803,410,,,,,4400,22,70,73,75.28125,38.4375
219932,22,70,73,803,414,,,,,4409,22,70,73,75.28125,38.8125
219942,22,70,73,803,417,,,,,4419,22,70,73,75.28125,39.09375
219953,33,70,73,802,421,,,,,4430,33,70,73,75.1875,39.46875
219963,36,70,73,802,427,,,,,4440,36,70,73,75.1875,40.03125
219973,38,70,73,802,435,,,,,4450,38,70,73,75.1875,40.78125
219983,40,70,73,803,444,,,,,4460,40,70,73,75.28125,41.625
219993,40,70,73,803,453,,,,,4470,40,70,73,75.28125,42.46875
220003,41,70,73,803,460,,,,,4480,41,70,73,75.28125,43.125
220013,41,70,73,802,465,,,,,4490,41,70,73,75.1875,43.59375
220023,40,70,73,802,470,,,,,4500,40,70,73,75.1875,44.0625
220033,40,70,73,803,474,,,,,4510,40,70,73,75.28125,44.4375
220043,40,70,73,802,475,,,,,4520,40,70,73,75.1875,44.53125
220053,38,70,73,802,477,,,,,4530,38,70,73,75.1875,44.71875
220063,36,70,73,803,478,,,,,4540,36,70,73,75.28125,44.8125
220083,32,70,73,803,484,,,,,4560,32,70,73,75.28125,45.375
220093,30,70,73,803,486,,,,,4570,30,70,73,75.28125,45.5625
220103,27,70,73,803,489,,,,,4580,27,70,73,75.28125,45.84375
220113,23,70,73,803,493,,,,,4590,23,70,73,75.28125,46.21875
220122,23,70,73,803,494,,,,,4599,23,70,73,75.28125,46.3125
220133,17,70,73,803,497,,,,,4610,17,70,73,75.28125,46.59375
220143,13,70,73,802,499,,,,,4620,13,70,73,75.1875,46.78125
220152,13,70,73,803,501,,,,,4629,13,70,73,75.28125,46.96875
220163,6,70,73,802,504,,,,,4640,6,70,73,75.1875,47.25
220173,4,70,73,803,505,,,,,4650,4,70,73,75.28125,47.34375
220183,1,70,73,802,509,,,,,4660,1,70,73,75.1875,47.71875
220193,0,70,73,803,511,,,,,4670,0,70,73,75.28125,47.90625
220202,0,70,73,802,513,,,,,4679,0,70,73,75.1875,48.09375
220213,0,70,73,802,516,,,,,4690,0,70,73,75.1875,48.375
220223,0,70,73,803,519,,,,,4700,0,70,73,75.28125,48.65625
220232,0,70,73,802,522,,,,,4709,0,70,73,75.1875,48.9375
220243,0,70,73,803,525,,,,,4720,0,70,73,75.28125,49.21875
220253,0,70,73,803,528,,,,,4730,0,70,73,75.28125,49.5
220263,0,70,73,803,531,,,,,4740,0,70,73,75.28125,49.78125
220272,0,70,73,803,534,,,,,4749,0,70,73,75.28125,50.0625
220283,0,70,73,802,535,,,,,4760,0,70,73,75.1875,50.15625
220293,0,70,73,803,539,,,,,4770,0,70,73,75.28125,50.53125
220303,1,70,73,802,541,,,,,4780,1,70,73,75.1875,50.71875
220313,4,70,73,803,544,,,,,4790,4,70,73,75.28125,51
220323,7,70,73,803,547,,,,,4800,7,70,73,75.28125,51.28125
220333,11,70,73,803,553,,,,,4810,11,70,73,75.28125,51.84375
220342,11,70,73,802,559,,,,,4819,11,70,73,75.1875,52.40625
220353,18,70,73,803,569,,,,,4830,18,70,73,75.28125,53.34375
220363,21,70,73,803,584,,,,,4840,21,70,73,75.28125,54.75
220373,25,70,73,802,601,,,,,4850,25,70,73,75.1875,56.34375
220383,29,70,73,803,619,,,,,4860,29,70,73,75.28125,58.03125
220393,32,68,71,803,632,,,,,4870,32,68,71,75.28125,59.25
220403,35,61,64,803,645,,,,,4880,35,61,64,75.28125,60.46875
220413,37,51,54,802,654,,,,,4890,37,51,54,75.1875,61.3125
220423,39,39,42,802,656,,,,,4900,39,39,42,75.1875,61.5
220433,40,29,30,803,658,,,,,4910,40,29,30,75.28125,61.6875
220443,41,25,23,803,657,,,,,4920,41,25,23,75.28125,61.59375
220453,42,26,24,803,657,,,,,4930,42,26,24,75.28125,61.59375
220463,42,31,29,802,657,,,,,4940,42,31,29,75.1875,61.59375
220473,42,38,36,802,659,,,,,4950,42,38,36,75.1875,61.78125
220483,43,44,42,803,659,,,,,4960,43,44,42,75.28125,61.78125
220493,42,46,45,802,659,,,,,4970,42,46,45,75.1875,61.78125
220503,42,45,46,803,660,,,,,4980,42,45,46,75.28125,61.875
220513,41,42,43,802,662,,,,,4990,41,42,43,75.1875,62.0625
220523,40,38,39,803,665,,,,,5000,40,38,39,75.28125,62.34375
220533,39,36,36,803,668,,,,,5010,39,36,36,75.28125,62.625
220543,37,35,34,803,670,,,,,5020,37,35,34,75.28125,62.8125
220553,35,34,33,803,671,,,,,5030,35,34,33,75.28125,62.90625
220563,32,34,33,802,672,,,,,5040,32,34,33,75.1875,63
220573,30,33,32,803,672,,,,,5050,30,33,32,75.28125,63
220583,27,31,30,802,674,,,,,5060,27,31,30,75.1875,63.1875
220593,23,27,26,803,679,,,,,5070,23,27,26,75.28125,63.65625
220603,20,23,23,803,681,,,,,5080,20,23,23,75.28125,63.84375
220613,17,18,18,803,686,,,,,5090,17,18,18,75.28125,64.3125
220623,14,14,14,803,693,,,,,5100,14,14,14,75.28125,64.96875
220633,11,10,10,803,698,,,,,5110,11,10,10,75.28125,65.4375
220643,9,8,7,802,702,,,,,5120,9,8,7,75.1875,65.8125
220653,7,6,5,803,707,,,,,5130,7,6,5,75.28125,66.28125
220663,5,5,4,803,710,,,,,5140,5,5,4,75.28125,66.5625
220673,3,3,3,803,712,,,,,5150,3,3,3,75.28125,66.75
220683,2,2,1,803,715,,,,,5160,2,2,1,75.28125,67.03125
220693,1,0,0,803,715,,,,,5170,1,0,0,75.28125,67.03125
220703,1,-2,-2,802,715,,,,,5180,1,-2,-2,75.1875,67.03125
220713,1,-2,-3,803,717,,,,,5190,1,-2,-3,75.28125,67.21875
220723,1,-3,-3,803,717,,,,,5200,1,-3,-3,75.28125,67.21875
220733,1,-3,-2,802,717,,,,,5210,1,-3,-2,75.1875,67.21875
220743,1,-3,-2,803,720,,,,,5220,1,-3,-2,75.28125,67.5
220753,1,-2,-2,802,724,,,,,5230,1,-2,-2,75.1875,67.875
220763,2,-1,-2,803,727,,,,,5240,2,-1,-2,75.28125,68.15625
220773,4,-1,-2,803,731,,,,,5250,4,-1,-2,75.28125,68.53125
220783,6,-1,-2,803,732,,,,,5260,6,-1,-2,75.28125,68.625
220793,9,0,0,803,733,,,,,5270,9,0,0,75.28125,68.71875
220803,12,3,3,803,735,,,,,5280,12,3,3,75.28125,68.90625
220813,15,7,6,802,734,,,,,5290,15,7,6,75.1875,68.8125
220822,15,11,10,802,735,,,,,5299,15,11,10,75.1875,68.90625
220833,23,15,14,802,736,,,,,5310,23,15,14,75.1875,69
220843,28,17,17,803,737,,,,,5320,28,17,17,75.28125,69.09375
220853,31,21,21,803,737,,,,,5330,31,21,21,75.28125,69.09375
220863,35,27,25,802,739,,,,,5340,35,27,25,75.1875,69.28125
220873,38,32,30,803,740,,,,,5350,38,32,30,75.28125,69.375
220883,40,36,35,803,740,,,,,5360,40,36,35,75.28125,69.375
220893,43,39,38,803,741,,,,,5370,43,39,38,75.28125,69.46875
220903,44,41,40,803,743,,,,,5380,44,41,40,75.28125,69.65625
220913,45,42,41,803,744,,,,,5390,45,42,41,75.28125,69.75
220923,46,43,42,803,746,,,,,5400,46,43,42,75.28125,69.9375
220933,47,43,43,803,745,,,,,5410,47,43,43,75.28125,69.84375
220943,47,43,43,802,745,,,,,5420,47,43,43,75.1875,69.84375
220953,47,43,44,803,744,,,,,5430,47,43,44,75.28125,69.75
220963,47,44,44,803,749,,,,,5440,47,44,44,75.28125,70.21875
220973,47,45,44,804,751,,,,,5450,47,45,44,75.375,70.40625
220983,45,45,44,803,751,,,,,5460,45,45,44,75.28125,70.40625
220993,44,45,43,803,755,,,,,5470,44,45,43,75.28125,70.78125
221003,43,44,42,804,758,,,,,5480,43,44,42,75.375,71.0625
221013,40,42,41,802,759,,,,,5490,40,42,41,75.1875,71.15625
221023,38,39,39,803,765,,,,,5500,38,39,39,75.28125,71.71875
221033,36,37,37,803,770,,,,,5510,36,37,37,75.28125,72.1875
221043,32,34,34,803,781,,,,,5520,32,34,34,75.28125,73.21875
221053,29,30,31,803,793,,,,,5530,29,30,31,75.28125,74.34375
221063,26,27,28,803,811,,,,,5540,26,27,28,75.28125,76.03125
221073,23,24,24,803,830,,,,,5550,23,24,24,75.28125,77.8125
221083,20,21,21,803,847,,,,,5560,20,21,21,75.28125,79.40625
221093,18,18,18,803,866,,,,,5570,18,18,18,75.28125,81.1875
221103,15,16,15,803,877,,,,,5580,15,16,15,75.28125,82.21875
221113,13,13,12,803,878,,,,,5590,13,13,12,75.28125,82.3125
221123,11,11,9,803,879,,,,,5600,11,11,9,75.28125,82.40625
221133,10,9,7,802,877,,,,,5610,10,9,7,75.1875,82.21875
221143,9,7,6,803,877,,,,,5620,9,7,6,75.28125,82.21875
221153,8,6,5,803,878,,,,,5630,8,6,5,75.28125,82.3125
221163,8,5,5,803,877,,,,,5640,8,5,5,75.28125,82.21875
221173,8,5,5,802,879,,,,,5650,8,5,5,75.1875,82.40625
221183,9,5,5,803,878,,,,,5660,9,5,5,75.28125,82.3125
221193,9,6,5,803,879,,,,,5670,9,6,5,75.28125,82.40625
221203,11,6,5,803,876,,,,,5680,11,6,5,75.28125,82.125
221213,13,7,6,804,879,,,,,5690,13,7,6,75.375,82.40625
221223,16,8,8,803,878,,,,,5700,16,8,8,75.28125,82.3125
221233,19,11,10,803,877,,,,,5710,19,11,10,75.28125,82.21875
221243,23,14,13,803,879,,,,,5720,23,14,13,75.28125,82.40625
221253,27,18,17,802,878,,,,,5730,27,18,17,75.1875,82.3125
221263,31,22,22,802,878,,,,,5740,31,22,22,75.1875,82.3125
221273,34,27,26,803,878,,,,,5750,34,27,26,75.28125,82.3125
221283,37,31,31,802,878,,,,,5760,37,31,31,75.1875,82.3125
221293,40,35,35,802,878,,,,,5770,40,35,35,75.1875,82.3125
221302,40,38,37,802,878,,,,,5779,40,38,37,75.1875,82.3125
221313,45,39,39,803,877,,,,,5790,45,39,39,75.28125,82.21875
221323,46,41,40,803,879,,,,,5800,46,41,40,75.28125,82.40625
221333,46,42,42,803,879,,,,,5810,46,42,42,75.28125,82.40625
221343,47,44,43,803,879,,,,,5820,47,44,43,75.28125,82.40625
221353,47,46,44,803,879,,,,,5830,47,46,44,75.28125,82.40625
221363,47,45,44,803,878,,,,,5840,47,45,44,75.28125,82.3125
221373,46,45,45,803,879,,,,,5850,46,45,45,75.28125,82.40625
221383,45,44,45,803,879,,,,,5860,45,44,45,75.28125,82.40625
221393,43,44,43,803,878,,,,,5870,43,44,43,75.28125,82.3125
221403,42,42,42,802,877,,,,,5880,42,42,42,75.1875,82.21875
221413,40,41,40,803,878,,,,,5890,40,41,40,75.28125,82.3125
221423,37,39,38,803,879,,,,,5900,37,39,38,75.28125,82.40625
221433,35,36,36,803,879,,,,,5910,35,36,36,75.28125,82.40625
221443,31,34,33,803,880,,,,,5920,31,34,33,75.28125,82.5
221453,28,31,30,803,880,,,,,5930,28,31,30,75.28125,82.5
221463,25,28,26,803,880,,,,,5940,25,28,26,75.28125,82.5
221473,22,24,23,802,879,,,,,5950,22,24,23,75.1875,82.40625
221483,18,20,20,803,878,,,,,5960,18,20,20,75.28125,82.3125
221493,16,16,16,803,880,,,,,5970,16,16,16,75.28125,82.5
221503,13,13,13,803,878,,,,,5980,13,13,13,75.28125,82.3125
221513,10,10,10,803,880,,,,,5990,10,10,10,75.28125,82.5
221523,8,8,7,803,881,,,,,6000,8,8,7,75.28125,82.59375
221533,5,6,5,802,878,,,,,6010,5,6,5,75.1875,82.3125
221543,3,3,2,802,879,,,,,6020,3,3,2,75.1875,82.40625
221553,1,0,0,802,879,,,,,6030,1,0,0,75.1875,82.40625
221563,0,-2,-2,803,881,,,,,6040,0,-2,-2,75.28125,82.59375
221573,0,-3,-3,803,879,,,,,6050,0,-3,-3,75.28125,82.40625
221583,0,-4,-4,803,879,,,,,6060,0,-4,-4,75.28125,82.40625
221593,0,-4,-4,803,879,,,,,6070,0,-4,-4,75.28125,82.40625
221603,0,-4,-3,803,880,,,,,6080,0,-4,-3,75.28125,82.5
